Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.8 -6.9995100912954324 1.4210854715202004e-14 0.64178617 0.01344185373408413 0.13504333786169603 6.938893903907228e-18 11.0 0.0
0.85 -7.362659693686122 1.4210854715202004e-14 0.6338213799999999 0.02624617173271171 0.12016321121101854 -1.734723475976807e-18 11.0 0.0
0.9 -7.730172770101282 7.105427357601002e-15 0.547797545 0.013293360673751475 0.10788942698801303 0.0 10.0 0.0
0.95 -8.101301444306769 1.4210854715202004e-14 0.52652007 0.01099711786478208 0.09759487440332365 1.734723475976807e-18 9.0 0.0
1.0 -8.475463008620775 -1.4210854715202004e-14 0.5423772249999999 0.01615996608291498 0.08884288725213854 3.469446951953614e-18 9.0 0.0
1.05 -8.852195812533306 8.526512829121202e-14 0.5977101000000001 0.04588738712556689 0.08131833915674863 -8.673617379884035e-19 9.0 0.0
1.1 -9.231128835765677 -1.4210854715202004e-14 0.48215621999999997 0.0027028799252326596 0.07478722758557602 0.0 9.0 0.0
1.15 -9.611960150633433 1.4210854715202004e-14 0.613141965 0.04082488844882837 0.06907169247492474 -8.673617379884035e-19 8.0 0.0
1.2 -9.994441337489151 -5.684341886080802e-14 0.46489931 0.010315907604287938 0.06403389696810913 8.673617379884035e-19 7.0 0.0
1.25 -10.378365991395519 -1.4210854715202004e-14 0.43613836999999994 0.002151848441015153 0.05956524979394432 -8.673617379884035e-19 7.0 0.0
1.3 -10.76356110387928 4.263256414560601e-14 0.5559101949999999 0.06403704126867754 0.05557898126170646 4.336808689942018e-19 7.0 0.0
1.35 -11.149880504826104 0.0 0.51752805 0.026090537174516426 0.05200489843337687 1.3010426069826053e-18 7.0 0.0
1.4 -11.537199806130278 5.684341886080802e-14 0.4996363549999998 0.015453639889091597 0.048785598545859246 8.673617379884035e-19 7.0 0.0
1.45 -11.925412456926807 0.0 0.461206895 0.004481937562074517 0.04587368324693987 4.336808689942018e-19 7.0 0.0
1.5 -12.314426632972403 0.0 0.42223219000000006 0.010918682772334848 0.04322967498188549 -8.673617379884035e-19 7.0 0.0
1.55 -12.704162759801502 -2.842170943040401e-14 0.4422714900000001 0.007484400333863828 0.040820435600444495 0.0 6.0 0.0
1.6 -13.094551522879474 2.842170943040401e-14 0.45347287 0.015283582944893126 0.038617950377250944 -6.505213034913027e-19 6.0 0.0
1.65 -13.485532255849705 -5.684341886080802e-14 0.5553171600000001 0.04446055890961331 0.03659838198171948 -2.168404344971009e-19 6.0 0.0
1.7 -13.877051625120055 -5.684341886080802e-14 0.49334493 0.025508626836301007 0.03474132663624678 2.168404344971009e-19 6.0 0.0
1.75 -14.269062548752435 2.842170943040401e-14 0.45485832000000004 0.057753245380081614 0.033029223579534084 -4.336808689942018e-19 6.0 0.0
1.8 -14.661523302111373 2.842170943040401e-14 0.44801105999999996 0.020674192221312476 0.031446882093965185 -4.336808689942018e-19 6.0 0.0
1.85 -15.054396773500551 2.842170943040401e-14 0.5357964450000001 0.05524522314900038 0.029981099614839374 2.168404344971009e-19 6.0 0.0
1.9 -15.44764984110326 -1.4210854715202004e-13 0.41626854 0.004241969899489384 0.028620351072646055 1.0842021724855044e-19 6.0 0.0
1.95 -15.841252848673818 -2.842170943040401e-14 0.6162824200000001 0.07899646745551148 0.027354534430331184 5.421010862427522e-19 6.0 0.0
2.0 -16.235179162115976 5.684341886080802e-14 0.570002715 0.06347663193427833 0.02617476090913968 -1.0842021724855044e-19 6.0 0.0
