Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
1.5 -1156.4520278530474 1.1641532182693481e-9 35.69959964904999 2.006989830747216 0.04322966151558331 1.9555576775964756e-12 30.85 1.9274999999998954
1.55 -1192.9233787558194 -2.3283064365386963e-10 34.4806737886 0.3907009020042551 0.04082039485805933 1.760462001870744e-12 29.8 4.659999999999968
1.6 -1229.4603225945439 -2.3283064365386963e-10 33.691901375200004 1.09046928982616 0.03861809762064088 5.999218049418387e-13 29.8 4.059999999999945
1.65 -1266.0567395197943 6.984919309616089e-10 34.61057194674999 1.8638895631904688 0.036598832524768046 1.4083237614287425e-12 29.4 3.1400000000001
1.7 -1302.7072513617154 2.3283064365386963e-10 35.50752573954999 0.7914904225626742 0.03474132057710076 3.828935866284633e-13 29.35 3.627499999999827
1.75 -1339.407116165598 9.313225746154785e-10 34.276228537150004 1.7872863990269252 0.03302901956080473 1.5475678464410558e-12 28.9 5.590000000000032
1.8 -1376.152130117125 6.984919309616089e-10 35.0403352892 1.427605263041869 0.03144694142619548 1.10847095391442e-13 27.75 6.8875000000000455
1.85 -1412.9385571712144 4.656612873077393e-10 36.436368997299994 0.3994986942691412 0.02998102600994737 2.0095513794671227e-13 29.05 4.747499999999945
1.9 -1449.763067388517 -4.656612873077393e-10 35.68529099254999 0.5637819093037706 0.02862033407082108 4.5044285142126217e-13 28.0 5.2000000000000455
1.95 -1486.6226756515582 0.0 32.812802083150004 2.193060976298966 0.027354493919517636 2.0243344760889626e-13 27.65 4.8275000000001
2.0 -1523.5147053257394 4.656612873077393e-10 34.88838948145 1.3516062832527496 0.02617504168160717 1.4199608286066812e-12 27.1 7.089999999999918
