Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.7 -7.925980491116794 7.105427357601002e-15 3.3910835300000004 0.5569825764223459 0.3543765404348178 0.0 56.0 0.0
0.75 -8.359642217106263 2.842170943040401e-14 2.59916916 0.36560229563385693 0.3070839235398557 -1.3877787807814457e-17 51.0 0.0
0.8 -8.802544006830967 4.263256414560601e-14 2.633428710000001 0.35587432081441595 0.27013001974119155 -1.3877787807814457e-17 48.0 0.0
0.85 -9.2527977890251 2.842170943040401e-14 2.63486949 0.5557032652859162 0.24034071302867277 -2.7755575615628914e-17 44.0 0.0
0.9 -9.709021905302155 0.0 2.311061635 0.08190693975540686 0.21578382278282615 1.3877787807814457e-17 41.0 0.0
0.95 -10.170172933734161 2.842170943040401e-14 2.0602568900000002 0.10272611133921927 0.1951915658587508 1.3877787807814457e-17 39.0 0.0
1.0 -10.635444153459568 1.4210854715202004e-14 1.8966164600000002 0.06302249366188795 0.17768647105639332 2.0816681711721685e-17 36.0 0.0
1.05 -11.104200023160606 0.0 1.710928595 0.0803453706273789 0.16263695726868163 -1.0408340855860843e-17 32.85 0.1274999999998272
1.1 -11.575931962384178 0.0 1.557519095 0.05094364518336558 0.1495745715009574 0.0 31.0 0.0
1.15 -12.05022750765041 -2.842170943040401e-14 1.4464849650000002 0.027875527612901685 0.13814343531563023 0.0 30.0 0.0
1.2 -12.52674822964252 2.842170943040401e-14 1.3342506749999998 0.015299510209125788 0.12806781651034296 -3.469446951953614e-18 29.0 0.0
1.25 -13.005213578763136 5.684341886080802e-14 1.267007275 0.03225470676574149 0.11913051003548183 1.734723475976807e-18 26.0 0.0
1.3 -13.485388848976083 -2.842170943040401e-14 1.1664816550000001 0.009378396480282936 0.11115796750515486 -5.204170427930421e-18 25.0 0.0
1.35 -13.967076066224257 -5.684341886080802e-14 1.1237937700000002 0.01864122027298376 0.10400979930899208 0.0 24.65 0.2275000000000773
1.4 -14.450106993434584 -2.842170943040401e-14 1.15732633 0.027596200784443026 0.09757119832008927 -1.734723475976807e-18 24.0 0.0
1.45 -14.934337692951393 2.842170943040401e-14 1.0589011849999999 0.006067985468334314 0.09174736712693764 0.0 24.0 0.0
1.5 -15.41964425192657 5.684341886080802e-14 1.053448135 0.013522775571540135 0.08645935029705486 8.673617379884035e-19 24.0 0.0
1.55 -15.905919387614386 0.0 1.0172347149999998 0.0054307145310557026 0.0816408713802347 -5.204170427930421e-18 23.0 0.0
1.6 -16.39306972637031 -5.684341886080802e-14 0.9945074550000003 0.007988159584245147 0.07723590085218318 2.6020852139652106e-18 22.0 0.0
1.65 -16.881013604076024 5.684341886080802e-14 0.8892350850000001 0.004641810362710053 0.07319676401743325 -2.6020852139652106e-18 21.0 0.0
1.7 -17.36967927414234 5.684341886080802e-14 0.8329504200000001 0.010892678271839373 0.06948265330181143 0.0 18.9 0.09000000000008868
1.75 -17.85900343699765 -5.684341886080802e-14 0.791227415 0.0024995425243671265 0.06605844717583628 8.673617379884035e-19 18.9 0.09000000000008868
1.8 -18.34893002529271 1.1368683772161603e-13 0.762399745 0.002393198239000527 0.06289376419724854 8.673617379884035e-19 18.8 0.15999999999996817
1.85 -18.839409194088425 -2.8421709430404007e-13 0.7836294250000001 0.012756419709469724 0.05996219923494974 2.168404344971009e-18 18.75 0.1875
1.9 -19.330396476549623 0.0 0.73860276 0.002633560918612221 0.05724070214805046 -1.3010426069826053e-18 18.6 0.23999999999995225
1.95 -19.82185207417186 -5.684341886080802e-14 0.732111435 0.0025825095766484063 0.054709068862078006 0.0 18.5 0.25
2.0 -20.313740257055024 1.1368683772161603e-13 0.7396593599999999 0.011130186238470618 0.05234952181866215 -4.336808689942018e-19 18.15 0.12750000000005457
