Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
1.05 -5.55215233463805 -1.7763568394002505e-14 0.13233098000000001 0.00014586428053559378 0.1628700524941481 0.0 21.0 0.0
1.1 -5.788000781700346 2.1316282072803006e-14 0.12675530000000002 6.934322823799743e-5 0.149730315664571 3.469446951953614e-18 21.0 0.0
1.15 -6.025137296792992 2.1316282072803006e-14 0.12801799499999994 0.0002602049990354932 0.13824880045634075 3.469446951953614e-18 20.0 0.0
1.2 -6.263390294515139 7.105427357601002e-15 0.12282539499999998 9.651970740648386e-5 0.12813999207296672 -3.469446951953614e-18 19.0 0.0
1.25 -6.50261807208642 -2.1316282072803006e-14 0.12291101499999998 9.972598483227839e-5 0.11918055625132642 -5.204170427930421e-18 19.0 0.0
1.3 -6.742702399609309 -7.105427357601002e-15 0.11809695500000002 6.518372356146933e-5 0.1111930795576845 -5.204170427930421e-18 19.0 0.0
1.35 -6.983543741752778 -2.1316282072803006e-14 0.12280086000000001 8.862195761439977e-5 0.10403471254662193 6.938893903907228e-18 19.0 0.0
1.4 -7.225057631267814 0.0 0.11472829999999998 1.7129447521005772e-5 0.09758906591206136 -1.734723475976807e-18 19.0 0.0
1.45 -7.467171873999118 1.4210854715202004e-14 0.12073534000000001 7.474714233339855e-5 0.09176031312294626 5.204170427930421e-18 19.0 0.0
1.5 -7.709824365739323 1.4210854715202004e-14 0.1159647 6.262206292299843e-5 0.08646882172078614 -5.204170427930421e-18 18.0 0.0
1.55 -7.952961366827813 7.105427357601002e-15 0.12246506500000001 0.00015808341261427244 0.08164786481931186 -8.673617379884035e-19 18.0 0.0
1.6 -8.196536124210422 1.4210854715202004e-14 0.11729682999999998 9.318834482810456e-5 0.07724110989243968 -8.673617379884035e-19 17.0 0.0
1.65 -8.440507760644016 4.263256414560601e-14 0.117138725 0.00021972160630787455 0.0732006762343144 -8.673617379884035e-19 16.0 0.0
1.7 -8.684840371649097 -2.842170943040401e-14 0.11528222000000002 3.574689592559556e-5 0.0694856147546947 0.0 16.0 0.0
1.75 -8.929502285680202 2.842170943040401e-14 0.11477235999999998 4.758662013840814e-5 0.06606070574025129 1.734723475976807e-18 16.0 0.0
1.8 -9.174465453721952 2.842170943040401e-14 0.11743918000000002 0.0001340923806305988 0.06289549898492214 1.734723475976807e-18 16.0 0.0
1.85 -9.419704942383309 5.684341886080802e-14 0.11477914999999998 7.11587206745027e-5 0.05996354075296021 -8.673617379884035e-19 16.0 0.0
1.9 -9.665198510399199 1.4210854715202004e-14 0.11822039499999999 0.00010073601096647657 0.05724174625034049 0.0 16.0 0.0
1.95 -9.910926252829062 0.0 0.11349575 4.682072863149839e-5 0.05470988648800307 -1.734723475976807e-18 16.0 0.0
2.0 -10.156870300565146 -1.4210854715202004e-14 0.115865105 7.157339827047228e-5 0.052350165852606836 -4.336808689942018e-19 16.0 0.0
